cubic_start,cubic_end,crc32_start,crc32_end,edn_start,edn_end,huffbench_start,huffbench_end,minver_start,minver_end,st_start,st_end,ud_start,ud_end,matmult_start,matmult_end,mont64_start,mont64_end,nbody_start,nbody_end,nettle_aes_start,nettle_aes_end,nettle_sha256_start,nettle_sha256_end,primecount_start,primecount_end,sg_start,sg_end,tarfind_start,tarfind_end
86155.744604223, 86158.656903125,86158.709260607, 86309.713095570,86309.760432988, 86362.479832086,86362.525218732, 86397.244629121,86397.293936547, 86410.456572417,86410.504296800, 86417.935015910,86417.982862192, 86456.195286789,86456.242968232, 86512.351581542,86512.412837021, 86546.201869442,86546.249636335, 86547.466854449,86547.514120882, 86557.250927608,86557.300349713, 86567.362786732,86567.410208783, 86608.391278337,86608.437845274, 86684.720507179,86684.772447881, 86718.249810179
87430.583971147, 87433.476860097,87433.525569879, 87584.426069743,87584.473964231, 87637.204229269,87637.252973419, 87671.932876728,87671.981571861, 87684.934102517,87684.981400718, 87692.403923012,87692.451659126, 87730.433055817,87730.480602321, 87786.531787932,87786.576822442, 87820.399596363,87820.448303971, 87821.674963711,87821.722438731, 87831.482650394,87831.531601453, 87841.908248252,87841.955817802, 87882.899813502,87882.947733257, 87959.248612656,87959.300626678, 87992.772955040
88684.712401194, 88687.650528316,88687.699923142, 88837.555154803,88837.602692604, 88890.352645640,88890.401431112, 88925.115883700,88925.161549118, 88938.141179681,88938.188936595, 88945.623017258,88945.667517090, 88983.833728924,88983.880536173, 89040.18911146,89040.68394320, 89073.868773172,89073.916578339, 89075.118585961,89075.178864910, 89084.984562917,89085.33301999, 89095.91885425,89095.140627085, 89136.108559370,89136.155386915, 89212.456440001,89212.508782483, 89245.977156173
89945.84657175, 89948.41202645,89948.89241181, 90098.744717235,90098.793027521, 90151.436527043,90151.485932270, 90186.210764642,90186.259345891, 90199.236997446,90199.284653565, 90206.723609542,90206.770832877, 90244.950943357,90244.997903884, 90301.50869938,90301.97008128, 90334.881226186,90334.928462099, 90336.130049879,90336.174801749, 90345.881451588,90345.928717881, 90355.975306716,90356.24675242, 90396.957089396,90397.5686987, 90473.266540709,90473.319560021, 90506.815744976
91227.59712453, 91229.994281938,91230.44485220, 91380.697510404,91380.745099001, 91433.460320005,91433.509607260, 91468.265159932,91468.313759294, 91481.314809331,91481.362508312, 91488.796602436,91488.843569595, 91527.57201549,91527.104541965, 91583.208475358,91583.255857245, 91617.35188869,91617.82126741, 91618.305387588,91618.351935730, 91628.52623023,91628.101276743, 91638.238429686,91638.285445941, 91679.249158997,91679.296497247, 91755.639218610,91755.683399988, 91789.159175734
92489.317439173, 92492.311106604,92492.360977700, 92643.64407983,92643.111253556, 92695.787089385,92695.831837611, 92730.515019552,92730.563254790, 92743.505033720,92743.552893474, 92750.976952272,92751.24290952, 92789.232317282,92789.280494329, 92845.306920599,92845.353870714, 92879.587595740,92879.634802316, 92880.843689147,92880.891597810, 92890.573042907,92890.621227658, 92900.660710807,92900.707941589, 92941.635947825,92941.683591788, 93018.35324108,93018.87650678, 93051.395060512
93752.223031861, 93755.142476818,93755.191974953, 93905.872583652,93905.918805087, 93958.633603636,93958.680269363, 94006.855657188,94006.904369270, 94019.899840748,94019.947438682, 94027.383593721,94027.430709443, 94065.631125259,94065.678488224, 94121.728693026,94121.775867340, 94155.552738513,94155.600571361, 94156.823577520,94156.868012943, 94166.558373428,94166.601958221, 94176.618293080,94176.666119007, 94217.633937741,94217.678157106, 94294.7402257,94294.52578109, 94327.538683633
95016.85598928, 95019.677542,95019.50879961, 95169.707300274,95169.754496019, 95222.505103170,95222.553791883, 95257.295073854,95257.344641539, 95270.305075992,95270.353403652, 95277.786061580,95277.832683479, 95316.65271802,95316.113295212, 95372.195473699,95372.243079879, 95406.39317108,95406.87354105, 95407.298428005,95407.346084066, 95417.48340648,95417.96860813, 95427.140727125,95427.187531140, 95468.130123421,95468.176334131, 95544.450394248,95544.503039621, 95577.976974907
96271.129404443, 96274.43061275,96274.90938525, 96424.740743188,96424.787636921, 96477.539729477,96477.588741499, 96512.299077171,96512.343710923, 96525.320888784,96525.369008059, 96532.807225166,96532.854409281, 96571.46311503,96571.93335130, 96627.187374455,96627.235268076, 96661.15806758,96661.63805176, 96662.275518455,96662.323760447, 96671.994718974,96672.44353966, 96682.74362052,96682.123203845, 96723.58407327,96723.106907092, 96799.390994997,96799.443692071, 96832.901155931
97524.657509327, 97527.568009581,97527.611909714, 97678.208779839,97678.256953146, 97730.698119008,97730.750612315, 97765.442421411,97765.492386953, 97778.470539206,97778.520230769, 97785.955454567,97786.2858309, 97824.202167116,97824.249928912, 97880.388541450,97880.434439464, 97914.177792186,97914.225998039, 97915.426967674,97915.473445503, 97925.285023824,97925.332444377, 97935.389003246,97935.437051478, 97976.452328816,97976.499742739, 98052.758039704,98052.810039290, 98086.284356669
98775.107739528, 98778.60879989,98778.109957652, 98928.815911125,98928.862581653, 98981.593874372,98981.638784759, 99016.348911185,99016.398179203, 99029.372973076,99029.421423859, 99036.847291176,99036.893504542, 99075.86712314,99075.133851035, 99131.159703866,99131.207059032, 99164.983839408,99165.32466315, 99166.236884348,99166.285152136, 99175.985380033,99176.34779312, 99186.91501336,99186.139427482, 99227.55904302,99227.103425021, 99303.406160116,99303.451796375, 99336.922772809
100025.486006082, 100028.470419274,100028.518352619, 100179.167208374,100179.214881800, 100231.867131180,100231.914786229, 100266.631121123,100266.680486893, 100279.615380484,100279.662949492, 100287.91754253,100287.139391357, 100325.375594056,100325.422169162, 100381.487567957,100381.534469675, 100415.267718732,100415.314752412, 100416.540923601,100416.586659730, 100426.260953838,100426.310710866, 100436.355407607,100436.403593533, 100477.323713983,100477.371393908, 100553.631688548,100553.684258135, 100587.124553342
101304.53312988, 101306.994489143,101307.44532166, 101457.2893125,101457.50365115, 101509.821000527,101509.868622644, 101544.594972805,101544.641135815, 101557.628789843,101557.675650701, 101565.106754364,101565.155734141, 101603.310365400,101603.357668126, 101659.443071098,101659.487114188, 101693.257031394,101693.304696942, 101694.525946967,101694.570575483, 101704.279549933,101704.328421258, 101714.371824976,101714.418047711, 101755.340013419,101755.386315720, 101831.622432821,101831.667303160, 101865.99308409
102610.167992097, 102613.124411054,102613.173326860, 102764.391815941,102764.437310135, 102817.216663154,102817.265717940, 102851.967646394,102852.16454666, 102864.982395309,102865.30893584, 102872.471450055,102872.519052835, 102910.670654610,102910.718252659, 102966.785077935,102966.832530459, 103000.569344126,103000.616683436, 103001.807644398,103001.854651388, 103011.567714510,103011.615989126, 103021.634178647,103021.677152180, 103063.379663935,103063.427706339, 103140.974660419,103141.27648860, 103174.503554080
103867.146591332, 103870.114563578,103870.163579295, 104020.781510181,104020.826396424, 104073.578486899,104073.628459686, 104108.340416242,104108.389227491, 104121.367304961,104121.416522440, 104128.860388485,104128.906327336, 104167.123326300,104167.170733728, 104223.240653097,104223.286482683, 104257.45111260,104257.91882692, 104258.318879813,104258.366206954, 104268.27421819,104268.76620744, 104278.195701056,104278.242492552, 104319.259701686,104319.307266792, 104395.611682789,104395.663974609, 104429.131674234
105116.915351545, 105119.821874664,105119.867433660, 105270.643137183,105270.689700164, 105323.446390375,105323.494058090, 105358.17962722,105358.67460571, 105371.27859730,105371.75528544, 105378.506152195,105378.553216113, 105416.777827359,105416.824445855, 105472.909161490,105472.957478210, 105506.728954632,105506.777235665, 105507.992858901,105508.39644751, 105517.724893720,105517.773144443, 105527.807787049,105527.853412847, 105568.780643480,105568.829262463, 105645.137277878,105645.189518281, 105678.659511622
106377.198082918, 106380.110570213,106380.159493612, 106530.845363160,106530.891441723, 106583.682272929,106583.731032313, 106618.456540955,106618.506836387, 106631.478317445,106631.525026657, 106638.947493376,106638.995115269, 106677.226808498,106677.275399004, 106733.368488338,106733.416944335, 106767.180559147,106767.227393948, 106768.433307628,106768.480661774, 106778.190843840,106778.237965161, 106788.275683986,106788.323497985, 106829.283123541,106829.330260259, 106905.639132523,106905.690578033, 106939.141144999
107625.960676528, 107628.868519718,107628.916686312, 107779.555225378,107779.602419966, 107832.402664066,107832.450469446, 107867.160486148,107867.209562120, 107880.191926714,107880.239772839, 107887.679616877,107887.728282763, 107925.954800429,107926.1677695, 107982.135662306,107982.183242688, 108015.945544887,108015.994211864, 108017.194970964,108017.262878149, 108037.7105552,108037.70979747, 108047.119866914,108047.167353829, 108088.132319692,108088.179408879, 108164.454956560,108164.507398828, 108197.961350970
108888.574784775, 108891.488395657,108891.537073742, 109042.272615112,109042.320617073, 109095.87102693,109095.134090929, 109129.832735129,109129.881281614, 109142.867236380,109142.915007627, 109150.395955472,109150.443578666, 109188.772565277,109188.818687536, 109244.950810054,109244.997478531, 109278.790625268,109278.838857811, 109280.36988388,109280.84675818, 109289.756224189,109289.804512186, 109299.899611879,109299.943766215, 109340.905069570,109340.952426829, 109417.284907381,109417.336850425, 109450.861140315
110141.675687062, 110144.585048506,110144.634980515, 110295.295287046,110295.342072591, 110348.61481904,110348.110248103, 110382.811937439,110382.861087914, 110395.853367533,110395.903297069, 110403.329109791,110403.377006541, 110441.595584078,110441.643730205, 110497.738086875,110497.783133310, 110531.559726149,110531.607262345, 110532.837027434,110532.884547500, 110542.557137250,110542.605533721, 110552.855993135,110552.903778907, 110593.884793290,110593.932502785, 110670.141465730,110670.194059752, 110703.679530797
111390.11738751, 111392.919560385,111392.970001047, 111543.716488570,111543.763275316, 111596.487368050,111596.536475735, 111631.56906369,111631.105878002, 111644.94519147,111644.143309827, 111651.523493792,111651.570458294, 111689.611714238,111689.659115613, 111745.719367131,111745.766564701, 111779.545849181,111779.593393649, 111780.816321832,111780.859499156, 111790.480309421,111790.527928774, 111800.628417331,111800.676661717, 111841.685639037,111841.734155694, 111918.25496767,111918.71771884, 111951.548721949
112663.748521538, 112666.733299559,112666.782504811, 112817.495572005,112817.542444043, 112870.195434462,112870.242913876, 112904.975452426,112905.24611108, 112918.50639926,112918.99668635, 112925.571042034,112925.618408617, 112963.775719321,112963.822544126, 113019.955085872,113020.2680806, 113053.829097447,113053.876703287, 113055.103609000,113055.151660188, 113064.813058291,113064.861764176, 113074.850949447,113074.894487152, 113115.867341629,113115.913916994, 113192.221399316,113192.273900508, 113225.708342393
113927.929372264, 113930.880005528,113930.936269437, 114081.719320259,114081.765963311, 114223.469046536,114223.517338006, 114258.36292691,114258.83683461, 114271.52265292,114271.101290613, 114278.486985396,114278.534874398, 114316.767862961,114316.815138266, 114372.935984515,114372.982805020, 114406.740580652,114406.787870114, 114407.989223166,114408.36548770, 114417.763824656,114417.808459246, 114427.850022146,114427.898658041, 114468.861300317,114468.909770213, 114545.262854962,114545.314675118, 114578.824416060
115280.23698445, 115282.931663400,115282.976943075, 115433.637081786,115433.684623953, 115486.479380475,115486.527294254, 115521.231040581,115521.280368632, 115534.275156711,115534.322669705, 115541.744611199,115541.791313915, 115579.991893369,115580.40251612, 115636.92614890,115636.138459473, 115669.910175020,115669.957199284, 115671.183939070,115671.230710296, 115680.863109692,115680.911742243, 115690.975988855,115691.24226235, 115731.947302177,115731.994348546, 115808.307852298,115808.354050616, 115841.817388707
116543.547296637, 116546.682212776,116546.807971320, 116696.866607583,116696.914913000, 116749.367134500,116749.417362496, 116783.943741998,116783.990049736, 116796.898390185,116796.947669963, 116804.355197672,116804.402067457, 116842.425037518,116842.472470991, 116898.266325580,116898.314450574, 116931.794129862,116931.839682958, 116933.66840911,116933.115425741, 116942.827447806,116942.877219714, 116952.907232565,116952.954315082, 116993.703107885,116993.749228422, 117069.702664192,117069.755615810, 117103.53018326
117792.298262583, 117795.229007138,117795.276953649, 117945.84440457,117945.133220448, 117997.613083396,117997.660669629, 118032.233123565,118032.282513133, 118045.181255259,118045.229398988, 118052.624663736,118052.671731825, 118090.687014376,118090.731486438, 118146.486991925,118146.531765824, 118180.156654832,118180.203586205, 118181.412968439,118181.459348321, 118191.125990400,118191.175720330, 118201.246619485,118201.293203712, 118242.55958235,118242.103562900, 118318.83128919,118318.151471679, 118351.425203325
119035.600420932, 119038.533107089,119038.581612232, 119188.317080396,119188.363725866, 119240.831940877,119240.881126892, 119275.416919583,119275.466077748, 119288.371778693,119288.421072877, 119295.820804011,119295.868752570, 119333.827287360,119333.874407821, 119389.720301866,119389.767508677, 119423.363304205,119423.410389327, 119424.620715259,119424.669624974, 119434.363601182,119434.411242962, 119444.471248382,119444.519271937, 119485.470766006,119485.516876884, 119561.343608989,119561.396201539, 119594.704312084
120277.327680167, 120280.298234383,120280.346722312, 120430.49086750,120430.95285510, 120482.575026006,120482.623271443, 120517.167626059,120517.217458650, 120530.155048033,120530.203316573, 120537.622805784,120537.666596401, 120575.783044424,120575.829611824, 120631.683018936,120631.730142230, 120665.345235005,120665.392387763, 120666.611813147,120666.655944289, 120676.279327205,120676.329869239, 120686.366880272,120686.410882420, 120727.150534241,120727.197771713, 120803.80007991,120803.131692814, 120836.452654868
121539.359538388, 121542.292706130,121542.341848849, 121692.107947979,121692.155711465, 121744.596277599,121744.645435853, 121779.572664323,121779.621022092, 121792.513260735,121792.561542537, 121799.970003965,121800.17405485, 121838.24524857,121838.72520258, 121893.806107975,121893.851060308, 121927.482539351,121927.531542647, 121928.746646911,121928.793808182, 121938.760975163,121938.809714185, 121948.941011768,121948.988734486, 121989.763728994,121989.810493833, 122065.619927722,122065.671832856, 122098.943363112
122821.232217708, 122824.172382249,122824.221456689, 122974.71252265,122974.115974000, 123026.578497606,123026.627039584, 123061.119979600,123061.169894195, 123074.84623608,123074.132293390, 123081.510802489,123081.558619454, 123119.597001607,123119.646071125, 123175.446700336,123175.494519240, 123209.66098048,123209.114295913, 123210.338358790,123210.385321548, 123220.54708622,123220.111336369, 123230.174131604,123230.221332337, 123270.943520424,123270.991019224, 123346.883644498,123346.935314449, 123380.192662418
124080.294498346, 124083.206431879,124083.254868625, 124233.17412165,124233.65018083, 124285.197103961,124285.244941443, 124319.794179771,124319.842165251, 124332.727828902,124332.775205617, 124340.159852952,124340.205113460, 124378.215049379,124378.261178125, 124436.224400213,124436.271416540, 124469.915677449,124469.963409293, 124471.186809435,124471.233519625, 124480.963724916,124481.9810784, 124491.88411921,124491.136635730, 124531.851877949,124531.899951413, 124607.755723902,124607.800503076, 124641.143496220
125344.192586637, 125347.107916014,125347.157607114, 125496.964489805,125497.11381645, 125549.474919121,125549.521765682, 125584.37046229,125584.87465822, 125596.993708586,125597.42431901, 125604.443103894,125604.490858123, 125642.496528286,125642.544515194, 125698.402355035,125698.451486477, 125732.78658347,125732.125513244, 125733.335797842,125733.381293661, 125743.133135823,125743.181263724, 125753.265689629,125753.312706265, 125794.72914181,125794.119666012, 125870.4930477,125870.58527696, 125903.375295581
